篇號,賦家,賦篇,段落編號,句組編號,句編號,原始句,tokens,matched_file,matched_index,matched,similarity
44,王起,重寸陰於尺璧賦以「□窺榆道遲學非勗」為韻,3,5,9,爾乃傾心葵藿,爾乃 傾心 葵藿,,,,
44,王起,重寸陰於尺璧賦以「□窺榆道遲學非勗」為韻,3,5,10,屬目桑榆,屬目 桑榆,,,,
44,王起,重寸陰於尺璧賦以「□窺榆道遲學非勗」為韻,3,6,11,郊影不留於北陸,郊影 不留 於 北陸,,,,
44,王起,重寸陰於尺璧賦以「□窺榆道遲學非勗」為韻,3,6,12,林光或改於東隅,林光 或改 於 東隅,,,,
44,王起,重寸陰於尺璧賦以「□窺榆道遲學非勗」為韻,3,7,13,則尺璧可輕,則 尺璧 可輕,,,,
44,王起,重寸陰於尺璧賦以「□窺榆道遲學非勗」為韻,3,7,14,自可抵於烏鵲,自 可抵 於 烏鵲,,,,
44,王起,重寸陰於尺璧賦以「□窺榆道遲學非勗」為韻,3,7,15,寸晷所重,寸晷 所重,,,,
44,王起,重寸陰於尺璧賦以「□窺榆道遲學非勗」為韻,3,7,16,恨難繫於白駒,恨 難繫 於 白駒,,,,
44,王起,重寸陰於尺璧賦以「□窺榆道遲學非勗」為韻,3,8,17,固在夫學如不及,固在夫 學如不及,,,,
44,王起,重寸陰於尺璧賦以「□窺榆道遲學非勗」為韻,3,8,18,寧務夫執而不趨,寧務夫 執而不趨,,,,
44,王起,重寸陰於尺璧賦以「□窺榆道遲學非勗」為韻,4,9,19,是知務彼乾乾,是知 務彼 乾乾,,,,
44,王起,重寸陰於尺璧賦以「□窺榆道遲學非勗」為韻,4,9,20,瞻其杲杲,瞻其 杲杲,,,,
44,王起,重寸陰於尺璧賦以「□窺榆道遲學非勗」為韻,4,10,21,將以求雲霄之路,將以 求 雲霄之路,,,,
44,王起,重寸陰於尺璧賦以「□窺榆道遲學非勗」為韻,4,10,22,亦以得青紫之道,亦以 得 青紫之道,,,,
44,王起,重寸陰於尺璧賦以「□窺榆道遲學非勗」為韻,4,11,23,自然被褐懷玉,自然 被褐 懷玉,,,,
44,王起,重寸陰於尺璧賦以「□窺榆道遲學非勗」為韻,4,11,24,滿堂獲寶,滿堂 獲寶,,,,
44,王起,重寸陰於尺璧賦以「□窺榆道遲學非勗」為韻,5,12,25,向若貴溫潤之姿,向若 貴 溫潤之姿,,,,
44,王起,重寸陰於尺璧賦以「□窺榆道遲學非勗」為韻,5,12,26,賤荏苒之時,賤 荏苒之時,,,,
44,王起,重寸陰於尺璧賦以「□窺榆道遲學非勗」為韻,5,13,27,光收皎皎,光收 皎皎,,,,
44,王起,重寸陰於尺璧賦以「□窺榆道遲學非勗」為韻,5,13,28,景失遲遲,景失 遲遲,,,,
44,王起,重寸陰於尺璧賦以「□窺榆道遲學非勗」為韻,5,14,29,則如琢如磨,則 如琢 如磨,,,,
44,王起,重寸陰於尺璧賦以「□窺榆道遲學非勗」為韻,5,14,30,未能保其瑜瑾,未 能保 其 瑜瑾,毛詩/KR1c0001_005,94,如琢如磨,1.0
44,王起,重寸陰於尺璧賦以「□窺榆道遲學非勗」為韻,5,14,30,未能保其瑜瑾,未 能保 其 瑜瑾,禮記/KR1d0052_043,896,如琢如磨,1.0
44,王起,重寸陰於尺璧賦以「□窺榆道遲學非勗」為韻,5,14,30,未能保其瑜瑾,未 能保 其 瑜瑾,禮記/KR1d0052_043,975,如琢如磨者,0.75
44,王起,重寸陰於尺璧賦以「□窺榆道遲學非勗」為韻,5,14,30,未能保其瑜瑾,未 能保 其 瑜瑾,論語/KR1h0004_001,639,如琢如磨,1.0
44,王起,重寸陰於尺璧賦以「□窺榆道遲學非勗」為韻,5,14,31,一寒一暑,一寒 一暑,,,,
44,王起,重寸陰於尺璧賦以「□窺榆道遲學非勗」為韻,5,14,32,空見迫於崦嵫,空 見迫 於 崦嵫,,,,
44,王起,重寸陰於尺璧賦以「□窺榆道遲學非勗」為韻,6,15,33,則知潤身之德,則知 潤身之德,,,,
44,王起,重寸陰於尺璧賦以「□窺榆道遲學非勗」為韻,6,15,34,將貽後學,將貽 後學,,,,
44,王起,重寸陰於尺璧賦以「□窺榆道遲學非勗」為韻,6,16,35,尚鄙滿籯之金,尚鄙 滿籯之金,,,,
44,王起,重寸陰於尺璧賦以「□窺榆道遲學非勗」為韻,6,16,36,爰取沈河之璞,爰取 沈河之璞,,,,
44,王起,重寸陰於尺璧賦以「□窺榆道遲學非勗」為韻,7,17,37,況乎日就月將,況乎 日就 月將,,,,
44,王起,重寸陰於尺璧賦以「□窺榆道遲學非勗」為韻,7,17,38,今是昨非,今是 昨非,,,,
44,王起,重寸陰於尺璧賦以「□窺榆道遲學非勗」為韻,7,18,39,六藝遠學,六藝 遠學,,,,
44,王起,重寸陰於尺璧賦以「□窺榆道遲學非勗」為韻,7,18,40,所以知微,所以 知微,,,,
44,王起,重寸陰於尺璧賦以「□窺榆道遲學非勗」為韻,7,19,41,則捐谷之中,則 捐谷 之中,,,,
44,王起,重寸陰於尺璧賦以「□窺榆道遲學非勗」為韻,7,19,42,自可棄其虹彩,自 可棄 其 虹彩,,,,
44,王起,重寸陰於尺璧賦以「□窺榆道遲學非勗」為韻,7,19,43,測圭之下,測圭 之下,,,,
44,王起,重寸陰於尺璧賦以「□窺榆道遲學非勗」為韻,7,19,44,實有愛於烏輝,實 有愛 於 烏輝,,,,
44,王起,重寸陰於尺璧賦以「□窺榆道遲學非勗」為韻,8,20,45,別有功名未錄,別有 功名 未錄,,,,
44,王起,重寸陰於尺璧賦以「□窺榆道遲學非勗」為韻,8,20,46,行古之躅,行古 之躅,,,,
44,王起,重寸陰於尺璧賦以「□窺榆道遲學非勗」為韻,8,21,47,時難再得,時難 再得,,,,
44,王起,重寸陰於尺璧賦以「□窺榆道遲學非勗」為韻,8,21,48,嗟晼晚於扶桑,嗟 晼晚 於 扶桑,,,,
44,王起,重寸陰於尺璧賦以「□窺榆道遲學非勗」為韻,8,21,49,寶在不貪,寶在 不貪,,,,
44,王起,重寸陰於尺璧賦以「□窺榆道遲學非勗」為韻,8,21,50,賤璘玢之如玉,賤 璘玢 之 如玉,,,,
44,王起,重寸陰於尺璧賦以「□窺榆道遲學非勗」為韻,8,22,51,此大禹之所以成績,此 大禹 之 所以成績,,,,
44,王起,重寸陰於尺璧賦以「□窺榆道遲學非勗」為韻,8,22,52,得不述之而自勗,得不述之 而 自勗,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,1,1,1,瞽惟審聲,瞽惟 審聲,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,1,1,2,風實應候,風實 應候,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,1,2,3,候至而厥風肇扇,候至 而 厥風 肇扇,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,1,2,4,聲和而有瞽斯奏,聲和 而 有瞽 斯奏,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,1,3,5,知夫天道,知夫 天道,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,1,3,6,則清泠必聞,則 清泠 必聞,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,1,3,7,揚於王庭,揚於 王庭,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,1,3,8,亦威儀可究,亦 威儀 可究,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,1,4,9,所以贊欽若,所以 贊 欽若,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,1,4,10,明敬授,明 敬授,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,1,5,11,先五日而可傳,先 五日 而 可傳,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,1,5,12,信三推而不繆,信 三推 而 不繆,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,2,6,13,於時凜冽方謝,於時 凜冽 方謝,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,2,6,14,溫仁始宣,溫仁 始宣,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,2,7,15,雜蔥蘢之佳氣,雜 蔥蘢 之 佳氣,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,2,7,16,和郁靄之祥烟,和 郁靄 之 祥烟,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,2,8,17,樂師乃告平野,樂師 乃 告 平野,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,2,8,18,臨大田,臨 大田,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,2,9,19,其視則惟昧,其視 則 惟昧,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,2,9,20,其聽則惟專,其聽 則 惟專,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,2,10,21,寧體於舞松之間,寧體 於 舞松之間,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,2,10,22,得其煦嫗,得其 煦嫗,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,2,10,23,傾耳於偃草之際,傾耳 於 偃草之際,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,2,10,24,宣彼暄妍,宣彼 暄妍,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,2,11,25,曰,曰,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,2,12,26,此融風,此 融風,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,2,12,27,將聞於天,將聞 於天,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,3,13,28,既而進退匪徐,既而 進退 匪徐,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,3,13,29,周旋可則,周旋 可則,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,3,14,30,逶迤於紫殿之下,逶迤 於 紫殿之下,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,3,14,31,俯僂於丹墀之側,俯僂 於 丹墀之側,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,3,15,32,豈無相於倀倀,豈 無相 於 倀倀,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,3,15,33,方鞠躬而翼翼,方 鞠躬 而 翼翼,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,3,16,34,迺進而言曰,迺進 而 言曰,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,3,16,35,陛下以美利利四海,陛下 以 美利 利 四海,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,3,16,36,以仁宥宥萬國,以 仁宥 宥 萬國,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,3,17,37,調玉燭而設邦教,調 玉燭 而 設 邦教,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,3,17,38,法銅渾而立人極,法 銅渾 而 立 人極,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,3,18,39,所以八風不姦,所以 八風 不姦,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,3,18,40,六律無忒,六律 無忒,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,3,19,41,臣以樂吏之賤,臣以 樂吏之賤,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,3,19,42,謬知君子之德,謬知 君子之德,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,3,20,43,先王所寶惟穀,先王 所寶 惟穀,文選/KR4h0001_003,1384,所寶惟穀,1.0
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,3,20,43,先王所寶惟穀,先王 所寶 惟穀,管子/KR3c0001_001,706,所寶惟穀故,0.8
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,3,20,44,所大惟食,所大 惟食,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,3,21,45,必俟協風,必俟 協風,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,3,21,46,以候力穡,以候 力穡,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,3,22,47,順時而教導,順時 而 教導,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,3,22,48,蓋國之章,蓋 國之章,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,3,22,49,有聲而薦聞,有聲 而 薦聞,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,3,22,50,乃臣之職,乃 臣之職,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,4,23,51,今者起幽谷,今者 起 幽谷,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,4,23,52,拂平林,拂 平林,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,4,24,53,蕭條注耳,蕭條 注耳,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,4,24,54,寂寞拂襟,寂寞 拂襟,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,4,25,55,有薰兮動地之氣,有薰兮 動地之氣,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,4,25,56,無颯然鳴條之音,無颯然 鳴條之音,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,4,26,57,達勾萌其和以布,達 勾萌 其 和以布,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,4,26,58,庤錢鎛其儀可尋,庤 錢鎛 其 儀可尋,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,5,27,59,且兢兢懍懍,且 兢兢 懍懍,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,5,27,60,是微臣音之審,是 微臣 音之審,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,5,27,61,習習飀飀,習習 飀飀,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,5,27,62,彰陛下德之修,彰 陛下 德之修,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,6,28,63,固宜答休徵,固宜 答 休徵,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,6,28,64,乘麗景,乘 麗景,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,6,29,65,躬千畝,躬 千畝,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,6,29,66,率萬井,率 萬井,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,6,30,67,諒神倉之委積,諒 神倉 之 委積,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,6,30,68,則齋宮之清淨,則 齋宮 之 清淨,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,6,31,69,表聖時之咸若,表 聖時 之 咸若,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,6,31,70,昭國典之思永,昭 國典 之 思永,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,7,32,71,皇上垂拱無為,皇上 垂拱 無為,隋書/KR2a0023_014,1215,垂拱無為,1.0
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,7,32,72,居高聽卑,居高 聽卑,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,7,33,73,察邇言悅矇瞍之告,察 邇言 悅 矇瞍之告,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,7,33,74,咨故實敦稼穡之宜,咨 故實 敦 稼穡之宜,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,7,34,75,謀盛禮,謀 盛禮,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,7,34,76,度宏規,度 宏規,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,7,35,77,豈虢公之言是則是效,豈 虢公之言 是則 是效,,,,
45,王起,瞽者告協風賦以「審音靜專修職知候」為韻,7,35,78,而周王之代不識不知,而 周王之代 不識 不知,,,,
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,1,1,1,國有休徵,國有 休徵,,,,
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,1,1,2,天作零雨,天作 零雨,,,,
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,1,2,3,不為霖以破塊,不 為霖 以 破塊,,,,
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,1,2,4,自呈祥而潤土,自 呈祥 而 潤土,,,,
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,1,3,5,既霑既足,既霑 既足,毛詩/KR1c0001_020,2081,既霑既足,1.0
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,1,3,6,克成五稼之豐,克成 五稼之豐,,,,
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,1,3,7,不疾不徐,不疾 不徐,,,,
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,1,3,8,詎作三農之苦,詎作 三農之苦,,,,
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,2,4,9,惟雨也,惟 雨也,,,,
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,2,4,10,映於遙天,映於 遙天,,,,
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,2,4,11,惟塊也,惟 塊也,,,,
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,2,4,12,列於大田,列於 大田,,,,
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,2,5,13,彼以泛灑為利,彼以 泛灑 為利,,,,
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,2,5,14,此以生植為先,此以 生植 為先,,,,
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,2,6,15,玄雲不開,玄雲 不開,,,,
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,2,6,16,色霏微而方密,色 霏微 而 方密,,,,
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,2,6,17,黑壤相映,黑壤 相映,,,,
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,2,6,18,形磊落以皆全,形 磊落 以 皆全,,,,
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,2,7,19,詎為暴於終日,詎 為暴 於 終日,,,,
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,2,7,20,自成功於有年,自 成功 於 有年,,,,
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,3,8,21,觀其散漫初來,觀其 散漫 初來,,,,
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,3,8,22,空濛如振,空濛 如振,,,,
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,3,9,23,不遺一撮之小,不遺 一撮之小,,,,
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,3,9,24,不爽一旬之信,不爽 一旬之信,,,,
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,3,10,25,滋螻螘之穴,滋 螻螘之穴,,,,
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,3,10,26,何患沾濡,何患 沾濡,,,,
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,3,10,27,帶蚯蚓之形,帶 蚯蚓之形,,,,
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,3,10,28,亦懷膏潤,亦懷 膏潤,,,,
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,4,11,29,其色如晦,其色 如晦,,,,
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,4,11,30,其飄甚微,其飄 甚微,,,,
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,4,12,31,纚連異質,纚連 異質,,,,
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,4,12,32,優渥同歸,優渥 同歸,,,,
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,4,13,33,如原野之霧合,如 原野之霧合,,,,
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,4,13,34,似隴畝之塵飛,似 隴畝之塵飛,,,,
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,5,14,35,色潤方圓,色潤 方圓,,,,
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,5,14,36,形沾大小,形沾 大小,,,,
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,5,15,37,東作之耕斯著,東作之耕 斯著,,,,
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,5,15,38,西成之功必表,西成之功 必表,,,,
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,5,16,39,青黎不散,青黎 不散,,,,
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,5,16,40,佇秀麥之芃芃,佇 秀麥 之 芃芃,,,,
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,5,16,41,白壤常存,白壤 常存,,,,
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,5,16,42,宜散絲之皎皎,宜 散絲 之 皎皎,,,,
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,6,17,43,是知妖魃見也,是知 妖魃 見也,,,,
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,6,17,44,則枯旱為憂,則 枯旱 為憂,,,,
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,6,17,45,商羊舞也,商羊 舞也,,,,
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,6,17,46,則泥塗見修,則 泥塗 見修,,,,
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,6,18,47,孰若霢霂微漬,孰若 霢霂 微漬,,,,
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,6,18,48,滂沱不流,滂沱 不流,,,,
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,7,19,49,所以見太平之美,所以 見 太平之美,,,,
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,7,19,50,所以彰至聖之休,所以 彰 至聖之休,,,,
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,8,20,51,故宜美土疆,故宜 美 土疆,,,,
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,8,20,52,資播種,資 播種,,,,
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,8,21,53,宣老圃之志,宣 老圃之志,,,,
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,8,21,54,作曾孫之頌,作 曾孫之頌,,,,
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,8,22,55,祁祁美瑞,祁祁 美瑞,,,,
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,8,22,56,九土之澤克施,九土之澤 克施,,,,
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,8,22,57,每每有形,每每 有形,,,,
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,8,22,58,三日之霖勿用,三日之霖 勿用,,,,
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,9,23,59,是知雨無破塊,是知 雨無 破塊,,,,
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,9,23,60,年必屢豐,年必 屢豐,左傳/KR1e0001_007,18621,屢豐年,0.75
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,9,24,61,積而不載,積而 不載,,,,
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,9,24,62,感之則通,感之 則通,,,,
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,9,25,63,何沃土之不浹,何 沃土 之 不浹,,,,
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,9,25,64,何瘠壤之不同,何 瘠壤 之 不同,,,,
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,10,26,65,夫如是,夫 如是,左傳/KR1e0001_007,2321,夫如是,1.0
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,10,26,65,夫如是,夫 如是,論語/KR1h0004_014,895,夫如是,1.0
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,10,26,65,夫如是,夫 如是,論語/KR1h0004_014,909,夫如是,1.0
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,10,26,65,夫如是,夫 如是,史記/KR2a0001_500,6578,夫如是,1.0
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,10,26,65,夫如是,夫 如是,文選/KR4h0001_053,1115,夫如是也,1.0
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,10,27,66,則受塊之人共欣其天賜,則 受塊之人 共欣 其 天賜,,,,
46,王起,雨不破塊賦以「微雨流潤用表豐年」為韻,10,27,67,擊壤之老將明其帝功,擊壤之老 將明 其 帝功,,,,
47,王起,五色露賦以「率土康樂之應」為韻,1,1,1,露表嘉瑞,露表 嘉瑞,,,,
47,王起,五色露賦以「率土康樂之應」為韻,1,1,2,國昭元吉,國昭 元吉,,,,
47,王起,五色露賦以「率土康樂之應」為韻,1,2,3,發五色以斯呈,發 五色 以 斯呈,,,,
47,王起,五色露賦以「率土康樂之應」為韻,1,2,4,掩百祥而非匹,掩 百祥 而 非匹,,,,
47,王起,五色露賦以「率土康樂之應」為韻,1,3,5,輝光駭目,輝光 駭目,,,,
47,王起,五色露賦以「率土康樂之應」為韻,1,3,6,知泛灩之惟新,知 泛灩 之 惟新,,,,
47,王起,五色露賦以「率土康樂之應」為韻,1,3,7,變化殊姿,變化 殊姿,,,,
47,王起,五色露賦以「率土康樂之應」為韻,1,3,8,覺淒清之有失,覺 淒清 之 有失,,,,
47,王起,五色露賦以「率土康樂之應」為韻,1,4,9,若非澤無不被,若 非澤 無 不被,,,,
47,王起,五色露賦以「率土康樂之應」為韻,1,4,10,化無不率,化無 不率,,,,
47,王起,五色露賦以「率土康樂之應」為韻,1,5,11,則何以感之於旻天,則何以 感之 於 旻天,,,,
47,王起,五色露賦以「率土康樂之應」為韻,1,5,12,榮之於聖日,榮之 於 聖日,,,,
47,王起,五色露賦以「率土康樂之應」為韻,2,6,13,爾其寂歷地表,爾其 寂歷 地表,,,,
47,王起,五色露賦以「率土康樂之應」為韻,2,6,14,希微天宇,希微 天宇,,,,
47,王起,五色露賦以「率土康樂之應」為韻,2,7,15,無聲而零,無聲 而零,,,,
47,王起,五色露賦以「率土康樂之應」為韻,2,7,16,有色斯覩,有色 斯覩,,,,
47,王起,五色露賦以「率土康樂之應」為韻,2,8,17,始曖空而雜糅,始 曖空 而 雜糅,,,,
47,王起,五色露賦以「率土康樂之應」為韻,2,8,18,俄泫草而周普,俄 泫草 而 周普,,,,
47,王起,五色露賦以「率土康樂之應」為韻,2,9,19,霑於衣也,霑於 衣也,,,,
47,王起,五色露賦以「率土康樂之應」為韻,2,9,20,皆成黼黻之衣,皆成 黼黻之衣,,,,
47,王起,五色露賦以「率土康樂之應」為韻,2,9,21,潤於土焉,潤於 土焉,,,,
47,王起,五色露賦以「率土康樂之應」為韻,2,9,22,更謂苴茅之土,更謂 苴茅之土,,,,
47,王起,五色露賦以「率土康樂之應」為韻,3,10,23,且其白能受采,且其 白能 受采,,,,
47,王起,五色露賦以「率土康樂之應」為韻,3,10,24,朱則孔陽,朱則 孔陽,,,,
47,王起,五色露賦以「率土康樂之應」為韻,3,11,25,青映苔而轉麗,青 映苔 而 轉麗,,,,
47,王起,五色露賦以「率土康樂之應」為韻,3,11,26,玄點漆而有光,玄 點漆 而 有光,,,,
47,王起,五色露賦以「率土康樂之應」為韻,3,12,27,既炫燿於眾彩,既 炫燿 於 眾彩,,,,
47,王起,五色露賦以「率土康樂之應」為韻,3,12,28,終錯雜於中黃,終 錯雜 於 中黃,,,,
47,王起,五色露賦以「率土康樂之應」為韻,3,13,29,儻在琉璃,儻在 琉璃,,,,
47,王起,五色露賦以「率土康樂之應」為韻,3,13,30,味無忝於甘醴,味 無忝 於 甘醴,,,,
47,王起,五色露賦以「率土康樂之應」為韻,3,13,31,如浮葭菼,如浮 葭菼,,,,
47,王起,五色露賦以「率土康樂之應」為韻,3,13,32,色詎變於凝霜,色 詎變 於 凝霜,,,,
