篇號,賦家,賦篇,段落編號,句組編號,句編號,原始句,tokens,matched_file,matched_index,matched,similarity
52,王起,墨池賦以「臨池學書水變成墨」為韻,8,28,68,盡以墨池而為比,盡以,,,,
52,王起,墨池賦以「臨池學書水變成墨」為韻,8,28,68,盡以墨池而為比,墨池,,,,
52,王起,墨池賦以「臨池學書水變成墨」為韻,8,28,68,盡以墨池而為比,為比,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,1,1,1,懿彼玄獺,懿彼,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,1,1,1,懿彼玄獺,玄獺,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,1,1,2,生於水鄉,生於,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,1,1,2,生於水鄉,水鄉,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,1,2,3,始殺身於河涘,殺身,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,1,2,3,始殺身於河涘,河涘,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,1,2,4,卒成器於書囊,成器,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,1,2,4,卒成器於書囊,書囊,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,1,3,5,仍彼殘文,仍彼,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,1,3,5,仍彼殘文,殘文,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,1,3,6,不假乎雕刻,不假,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,1,3,6,不假乎雕刻,雕刻,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,1,3,7,裁以新製,裁以,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,1,3,7,裁以新製,新製,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,1,3,8,自合乎圓方,自合,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,1,3,8,自合乎圓方,圓方,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,1,4,9,既出納而斯取,出納,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,1,4,9,既出納而斯取,斯取,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,1,4,10,亦扃鐍而有常,扃鐍,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,1,4,10,亦扃鐍而有常,有常,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,2,5,11,想夫下泉委質,下泉,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,2,5,11,想夫下泉委質,委質,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,2,5,12,上天致祭,上天,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,2,5,12,上天致祭,致祭,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,2,6,13,紫府咸萃,紫府,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,2,6,13,紫府咸萃,咸萃,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,2,6,14,丹誠若契,丹誠,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,2,6,14,丹誠若契,若契,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,2,7,15,宜介福以全生,介福,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,2,7,15,宜介福以全生,全生,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,2,7,16,奚徼禍而致斃,徼禍,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,2,7,16,奚徼禍而致斃,致斃,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,2,8,17,苟利人以獲助,利人,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,2,8,17,苟利人以獲助,獲助,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,2,8,18,甘成器於此際,成器,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,2,8,18,甘成器於此際,此際,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,3,9,19,則有攻皮之工,攻皮之工,周禮/KR1d0001_006,277,攻皮之工,1.0
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,3,9,20,嘗巧於中,嘗巧,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,3,9,20,嘗巧於中,於中,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,3,10,21,遺文不剪,遺文,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,3,10,21,遺文不剪,不剪,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,3,10,22,輕縷潛通,輕縷,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,3,10,22,輕縷潛通,潛通,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,3,11,23,圓其蓋則合而能固,圓其蓋,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,3,11,23,圓其蓋則合而能固,合而,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,3,11,23,圓其蓋則合而能固,能固,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,3,11,24,柔其質則用之不窮,用之,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,3,11,24,柔其質則用之不窮,不窮,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,3,12,25,謝水府之至樂,水府,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,3,12,25,謝水府之至樂,至樂,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,3,12,26,入書林而見崇,書林,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,3,12,26,入書林而見崇,見崇,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,4,13,27,外也蒙茸,蒙茸,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,4,13,28,毛有所傅,毛有,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,4,13,28,毛有所傅,所傅,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,4,13,29,中也駢坒,駢坒,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,4,13,30,書有所聚,書有,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,4,13,30,書有所聚,所聚,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,4,14,31,韜蔚矣之文章,文章,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,4,14,32,秘煥乎之詞賦,詞賦,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,4,15,33,彌縫則密,彌縫,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,4,15,34,豈亡三篋之書,豈亡,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,4,15,34,豈亡三篋之書,三篋之書,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,4,15,35,周旋必復,周旋,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,4,15,35,周旋必復,必復,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,4,15,36,且涉九衢之路,且涉,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,4,15,36,且涉九衢之路,九衢之路,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,5,16,37,若乃青簡疊至,青簡,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,5,16,37,若乃青簡疊至,疊至,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,5,16,38,尺牘交馳,尺牘,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,5,16,38,尺牘交馳,交馳,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,5,17,39,藏筐篋而不可,筐篋,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,5,17,39,藏筐篋而不可,不可,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,5,17,40,寘懷袖以攸宜,懷袖,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,5,17,40,寘懷袖以攸宜,攸宜,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,5,18,41,必資之以善閉,資之,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,5,18,41,必資之以善閉,善閉,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,5,18,42,克守之而不遺,守之,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,5,18,42,克守之而不遺,不遺,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,5,19,43,雖納以魚牋,納以,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,5,19,43,雖納以魚牋,魚牋,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,5,19,44,乍似噬魴之日,乍似,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,5,19,44,乍似噬魴之日,噬魴之日,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,5,19,45,臨乎墨沼,墨沼,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,5,19,46,寧同赴汨之時,寧同,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,5,19,46,寧同赴汨之時,赴汨之時,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,6,20,47,動必依人,動必,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,6,20,47,動必依人,依人,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,6,20,48,靜而掛壁,靜而,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,6,20,48,靜而掛壁,掛壁,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,6,21,49,滿貯攸戒,滿貯,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,6,21,49,滿貯攸戒,攸戒,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,6,21,50,緘縢受益,緘縢,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,6,21,50,緘縢受益,受益,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,6,22,51,其來也江海至深,江海,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,6,22,51,其來也江海至深,至深,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,6,22,52,其潔也波瀾所滌,波瀾,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,6,22,52,其潔也波瀾所滌,所滌,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,6,23,53,掩青囊之貯卷,青囊,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,6,23,53,掩青囊之貯卷,貯卷,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,6,23,54,異豹文之成舄,豹文,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,6,23,54,異豹文之成舄,成舄,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,6,24,55,既翰墨之居珍,翰墨,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,6,24,55,既翰墨之居珍,居珍,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,6,24,56,幸提攜而無斁,提攜,,,,
53,王起,獺皮書袋賦以「窮囊契時聚益」為韻,6,24,56,幸提攜而無斁,無斁,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,1,1,1,伊昔漢武,漢武,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,1,1,2,將吞遠戎,將吞,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,1,1,2,將吞遠戎,遠戎,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,1,2,3,鑿昆池之澹澹,昆池,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,1,2,3,鑿昆池之澹澹,澹澹,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,1,2,4,習水戰之雄雄,水戰,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,1,2,4,習水戰之雄雄,雄雄,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,1,3,5,池則無涯,池則,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,1,3,5,池則無涯,無涯,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,1,3,6,寫滇河之象,滇河之象,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,1,3,7,戰思拓土,戰思,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,1,3,7,戰思拓土,拓土,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,1,3,8,合水國之風,水國之風,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,1,4,9,將以規遠畧,遠畧,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,1,4,10,恢聖功,聖功,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,1,5,11,遐方不擁,遐方,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,1,5,11,遐方不擁,不擁,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,1,5,12,獷俗來同,獷俗,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,1,5,12,獷俗來同,來同,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,1,6,13,豈徒列萬艘之邐,豈徒,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,1,6,13,豈徒列萬艘之邐,萬艘之邐迤,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,1,6,14,翫一沼之沖融,一沼,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,1,6,14,翫一沼之沖融,沖融,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,2,7,15,乃命搜舳艫,舳艫,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,2,7,16,徵卒伍,卒伍,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,2,8,17,剡楫櫂,楫櫂,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,2,8,18,備金鼓,金鼓,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,2,9,19,得佽飛於荊江,佽飛,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,2,9,19,得佽飛於荊江,荊江,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,2,9,20,獲文身於越土,文身,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,2,9,20,獲文身於越土,越土,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,2,10,21,榜人來萃,榜人,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,2,10,21,榜人來萃,來萃,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,2,10,22,水客斯覩,水客,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,2,10,22,水客斯覩,斯覩,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,2,11,23,介夫仡仡,介夫,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,2,11,23,介夫仡仡,仡仡,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,2,11,24,將牽牛以交映,牽牛,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,2,11,24,將牽牛以交映,交映,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,2,11,25,畫鶂呀呀,畫鶂,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,2,11,25,畫鶂呀呀,呀呀,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,2,11,26,與石鯨而對吐,石鯨,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,2,11,26,與石鯨而對吐,對吐,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,2,12,27,奚去陸以習坎,去陸,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,2,12,27,奚去陸以習坎,習坎,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,2,12,28,方整眾而耀武,整眾,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,2,12,28,方整眾而耀武,耀武,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,3,13,29,武之耀兮昭彰,武之耀,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,3,13,29,武之耀兮昭彰,昭彰,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,3,13,30,眾之整兮張皇,眾之整,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,3,13,30,眾之整兮張皇,張皇,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,3,14,31,攬繁弱,繁弱,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,3,14,32,拔干將,干將,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,3,15,33,可以摧南方之銳,南方之銳,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,3,15,34,可以挫北方之強,北方之強,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,3,16,35,列萬夫之貔豹,萬夫,禮記/KR1d0052_032,1189,北方之強也,0.75
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,3,16,35,列萬夫之貔豹,貔豹,禮記/KR1d0052_032,1189,北方之強也,0.75
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,3,16,36,雜五兩之雪霜,五兩,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,3,16,36,雜五兩之雪霜,雪霜,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,3,17,37,躍彼漣漪,躍彼,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,3,17,37,躍彼漣漪,漣漪,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,3,17,38,見魚麗之出,魚麗之出,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,3,17,39,遊乎洲渚,洲渚,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,3,17,40,知雁翼之張,雁翼之張,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,4,18,41,觀乎作軍政,軍政,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,4,18,42,臨武事,武事,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,4,19,43,進退有節,進退,左傳/KR1e0001_003,1083,故臨武事,1.0
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,4,19,43,進退有節,有節,左傳/KR1e0001_003,1083,故臨武事,1.0
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,4,19,44,沿洄趨利,沿洄,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,4,19,44,沿洄趨利,趨利,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,4,20,45,或連兵而鳥逝,連兵,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,4,20,45,或連兵而鳥逝,鳥逝,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,4,20,46,或應鼓而麋至,應鼓,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,4,20,46,或應鼓而麋至,麋至,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,4,21,47,令肅而必平戎虜,令肅,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,4,21,47,令肅而必平戎虜,必平,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,4,21,47,令肅而必平戎虜,戎虜,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,4,21,48,教成而不可奪帥,教成,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,4,21,48,教成而不可奪帥,不可,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,4,21,48,教成而不可奪帥,奪帥,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,5,22,49,四遐縱觀,四遐,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,5,22,49,四遐縱觀,縱觀,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,5,22,50,士德增修,士德,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,5,22,50,士德增修,增修,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,5,23,51,森森兮烈於武庫,森森兮,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,5,23,51,森森兮烈於武庫,烈於武庫,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,5,23,52,赫赫兮敞以層樓,赫赫兮,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,5,23,52,赫赫兮敞以層樓,敞以層樓,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,5,24,53,文物驚乎海若,文物,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,5,24,53,文物驚乎海若,海若,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,5,24,54,聲名震乎陽侯,聲名,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,5,24,54,聲名震乎陽侯,陽侯,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,5,25,55,河漢為之震蕩,河漢,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,5,25,55,河漢為之震蕩,為之,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,5,25,55,河漢為之震蕩,震蕩,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,5,25,56,劫灰為之沉浮,劫灰,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,5,25,56,劫灰為之沉浮,為之,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,5,25,56,劫灰為之沉浮,沉浮,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,6,26,57,則知水陸之謀無闕,水陸之謀,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,6,26,57,則知水陸之謀無闕,無闕,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,6,26,58,則遐荒可伐,遐荒,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,6,26,58,則遐荒可伐,可伐,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,6,26,59,舟車之利克全,舟車之利,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,6,26,59,舟車之利克全,克全,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,6,26,60,則珍寶爭先,珍寶,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,6,26,60,則珍寶爭先,爭先,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,6,27,61,故能立功於窮裔,立功,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,6,27,61,故能立功於窮裔,窮裔,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,6,27,62,垂盛於當年,垂盛,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,6,27,62,垂盛於當年,當年,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,7,28,63,國家以四海波清,四海,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,7,28,63,國家以四海波清,波清,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,7,28,64,九夷草偃,九夷,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,7,28,64,九夷草偃,草偃,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,7,29,65,感彼洪沼,感彼,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,7,29,65,感彼洪沼,洪沼,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,7,29,66,猶連漢苑,猶連,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,7,29,66,猶連漢苑,漢苑,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,7,30,67,餘波尚在,餘波,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,7,30,67,餘波尚在,尚在,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,7,30,68,空發藻以潛魚,發藻,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,7,30,68,空發藻以潛魚,潛魚,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,7,30,69,水戰不修,水戰,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,7,30,69,水戰不修,不修,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,7,30,70,恥勞師以襲遠,勞師,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,7,30,70,恥勞師以襲遠,襲遠,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,7,31,71,實我皇之清淨,清淨,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,7,31,72,宜福祿之來反,福祿,,,,
54,王起,昆明池習水戰賦以「將伐遠戎先修武事」為韻,7,31,72,宜福祿之來反,來反,,,,
55,王起,轅門射戟枝賦以「一箭解圍人中之俊」為韻,1,1,1,矯矯呂公,矯矯,,,,
55,王起,轅門射戟枝賦以「一箭解圍人中之俊」為韻,1,1,1,矯矯呂公,呂公,,,,
55,王起,轅門射戟枝賦以「一箭解圍人中之俊」為韻,1,1,2,凜千載之英風,千載,,,,
55,王起,轅門射戟枝賦以「一箭解圍人中之俊」為韻,1,1,2,凜千載之英風,英風,,,,
55,王起,轅門射戟枝賦以「一箭解圍人中之俊」為韻,1,2,3,立轅門而耀武,轅門,,,,
55,王起,轅門射戟枝賦以「一箭解圍人中之俊」為韻,1,2,3,立轅門而耀武,耀武,,,,
55,王起,轅門射戟枝賦以「一箭解圍人中之俊」為韻,1,2,4,百夫之特,百夫,毛詩/KR1c0001_011,683,百夫之特,1.0
55,王起,轅門射戟枝賦以「一箭解圍人中之俊」為韻,1,2,4,百夫之特,之特,毛詩/KR1c0001_011,683,百夫之特,1.0
55,王起,轅門射戟枝賦以「一箭解圍人中之俊」為韻,1,2,5,射戟枝而騁技,戟枝,,,,
55,王起,轅門射戟枝賦以「一箭解圍人中之俊」為韻,1,2,5,射戟枝而騁技,騁技,,,,
55,王起,轅門射戟枝賦以「一箭解圍人中之俊」為韻,1,2,6,一矢稱雄,一矢,,,,
55,王起,轅門射戟枝賦以「一箭解圍人中之俊」為韻,1,2,6,一矢稱雄,稱雄,,,,
55,王起,轅門射戟枝賦以「一箭解圍人中之俊」為韻,1,3,7,所以解紛為智,解紛,,,,
